Title,Price,Link,Image,Availability,ID,CPU Brand,CPU Model,CPU Cores,CPU Frequency,CPU Cache,RAM Size,RAM Type,Storage Size,Storage Type,Storage Unit,GPU Brand,GPU Model,GPU Memory
Pc de Bureau Gamer MYTEK i5 11è Gén 32Go MSI RTX 3050 VENTUS 2X 6G OC,"1 769,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-11e-gen-32go-msi-rtx-3050-ventus-2x-6g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-11e-gen-32go-msi-rtx-3050-ventus-2x-6g-oc-100.jpg,Sur commande 48h,[HUNTER-11400-6G3050-32G],Intel,i5-11400f,6,4.40,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i3 12è Gén 32Go RTX 3050 6G,"1 779,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-12e-gen-32go-rtx-3050-6g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i3-12e-gen-32go-rtx-3050-6g.jpg,En stock,[NINJA-12100-6G3050-32G],Intel,i3-12100f,4,4.30,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 16Go ZOTAC GAMING RTX 3050 ECO,"1 779,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-zotac-gaming-rtx-3050-eco.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-zotac-gaming-rtx-3050-eco-65.jpg,Sur commande 48h,[OBILEX-12400-3050],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,8
Pc de Bureau Gamer MYTEK AMD RYZEN 5 32G RTX 3050 8G,"1 789,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-32g-msi-rtx-3050-ventus-2x-xs-oc-8g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_amd_ryzen_5_32g_msi_rtx_3050_ventus_2x_xs_oc_8g-011.jpg,Sur commande 48h,[HUNTER-3600-3050-32G],AMD,ryzen 5 3600 3,6,4.2,32,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,8
Pc de Bureau Gamer MYTEK i5 11è Gén 16Go MSI RTX 3050 VENTUS 2X XS OC 8G,"1 789,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-11e-gen-16go-msi-rtx-3050-ventus-2x-xs-oc-8g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_i5_11_g_n_16go_msi_rtx_3050_ventus_2x_xs_oc_8g.jpg,Sur commande 48h,[HUNTER-11400-3050],Intel,i5-11400f,6,Unknown,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 16Go RTX 3050 6G,"1 799,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-rtx-3050-6g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-rtx-3050-6g.jpg,En arrivage,[NINJA-12400-6G3050],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 10è Gén 16G MSI RTX3050 VENTUS 2X XS 8G OC,"1 799,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-10e-gen-16g-msi-rtx3050-ventus-2x-xs-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-10e-gen-16g-msi-rtx3050-ventus-2x-xs-8g-oc-65.jpg,En stock,[VIKING-10400-3050],Intel,i5-10400f,6,4.30,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 7 16Go 500Go SSD - Noir,"1 799,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-7-16go-500go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_amd_ryzen_7_16go_500go_ssd_-_noir.jpg,En arrivage,[APU-8700G],AMD,ryzen 7 8700g,8,Unknown,16,Unknown,ddr5,500,ssd,gb,amd,radeon 780m,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 32Go RTX 3050 6Go,"1 819,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-msi-rtx3050-ventus-2x-6g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-msi-rtx3050-ventus-2x-6g-oc-70.jpg,Sur commande 48h,[HUNTER-12400-6G3050-32G],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3050,6
Pc de Bureau Gamer MYTEK i3 12è Gén 32G MSI RTX 3050 VENTUS 2X XS 8G OC,"1 829,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-12e-gen-32g-msi-rtx-3050-ventus-2x-xs-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i3-12e-gen-32g-msi-rtx-3050-ventus-2x-xs-8g-oc-m.jpg,Sur commande 48h,[HUNTER-12100-3050-32G],Intel,i3-12100f,4,4.30,12,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 16Go MSI RTX3050 VENTUS 2X XS 8G OC,"1 839,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-msi-rtx3050-ventus-2x-xs-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-msi-rtx3050-ventus-2x-xs-8g-oc-y.jpg,En stock,[HUNTER-12400-3050],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 32Go MSI RTX3050 VENTUS 2X XS 8Go OC,"1 839,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-32go-msi-rtx3050-ventus-2x-xs-8go-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-32go-msi-rtx3050-ventus-2x-xs-8go-oc-70.jpg,Sur commande 48h,[HUNTER-5500-3050-32G],AMD,ryzen 5 5500 3,6,Unknown,16,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 16G MSI RTX 3050 VENTUS 2X XS 8G OC,"1 859,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-16g-msi-rtx-3050-ventus-2x-xs-8g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_amd_ryzen_5_16g_msi_rtx_3050_ventus_2x_xs_8g.jpg,Sur commande 48h,[VIKING-5500-3050-1T],AMD,ryzen 5 5500 3,6,4.2,16,Unknown,ddr4,1,ssd,tb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 10è Gén 32Go ZOTAC GAMING RTX 3050 ECO,"1 859,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-10e-gen-32go-msi-rtx3050-ventus-2x-xs-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-10e-gen-32go-msi-rtx3050-ventus-2x-xs-8g-oc-65.jpg,Sur commande 48h,[HUNTER-10400-3050-32G],Intel,i5-10400f,6,4.30,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,8
Pc de Bureau Gamer MYTEK i5 12è Gén 32Go ZOTAC GAMING RTX 3050 ECO,"1 879,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-zotac-gaming-rtx-3050-eco.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_i5_12_g_n_32go_zotac_gaming_rtx_3050_eco.jpg,Sur commande 48h,[OBILEX-12400-3050-32G],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,8
Pc de Bureau Gamer MYTEK i5 11è Gén 32Go MSI RTX 3050 VENTUS 2X XS OC 8G,"1 889,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-11e-gen-32go-msi-rtx-3050-ventus-2x-xs-oc-8g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_i5_11_g_n_32go_msi_rtx_3050_ventus_2x_xs_oc_8g.jpg,Sur commande 48h,[HUNTER-11400-3050-32G],Intel,i5-11400f,6,Unknown,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 32Go RTX 3050 6G,"1 899,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-rtx-3050-6g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-rtx-3050-6g.jpg,Sur commande 48h,[NINJA-12400-6G3050-32G],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 10è Gén 16Go MSI RTX3050 VENTUS 2X XS 8Go OC,"1 899,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-10e-gen-16go-msi-rtx3050-ventus-2x-xs-8go-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_i5_10_g_n_16go_msi_rtx3050_ventus_2x_xs_8go_oc.jpg,Sur commande 48h,[VIKING-10400-3050-1T],Intel,i5-10400f,6,4.30,12,Unknown,ddr4,1,ssd,tb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 32G MSI RTX 3050 VENTUS 2X XS 8G OC,"1 909,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen5-32g-msi-rtx-3050-ventus-2x-xs-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_de_bureau_gamer_mytek_amd_ryzen5_32g_msi_rtx_3050_ventus_2x_xs_8g_oc.jpg,Sur commande 48h,[VIKING-5500-3050-32G],AMD,ryzen 5 5500 3,6,4.2,16,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 7 32Go 500Go SSD - Noir,"1 919,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-7-32go-500go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-7-32go-500go-ssd-noir-100.jpg,En stock,[APU-8700G-32G],AMD,ryzen 7 8700g,8,Unknown,16,Unknown,ddr5,500,ssd,gb,amd,radeon 780m,Unknown
Pc de Bureau Gamer MYTEK i5 10è Gén 32G MSI RTX3050 VENTUS 2X XS 8G OC,"1 939,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-10e-gen-32g-msi-rtx3050-ventus-2x-xs-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-10e-gen-32g-msi-rtx3050-ventus-2x-xs-8g-oc-r.jpg,Sur commande 48h,[VIKING-10400-3050-32G],Intel,i5-10400f,6,4.30,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 16Go 512Go SSD - Noir,"1 939,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-512go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-512go-ssd-noir.jpg,En stock,[ROCKY-12400-6600],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,512,ssd,gb,amd,radeon rx,8
Pc de Bureau Gamer MYTEK i5 12è Gén 32Go MSI RTX3050 VENTUS 2X XS 8G OC,"1 939,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-msi-rtx3050-ventus-2x-xs-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-msi-rtx3050-ventus-2x-xs-8g-oc-70.jpg,Sur commande 48h,[HUNTER-12400-3050-32G],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 16G MSI RTX3050 VENTUS 2X XS 8Go OC,"1 959,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16g-msi-rtx3050-ventus-2x-xs-8go-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-16g-msi-rtx3050-ventus-2x-xs-8go-oc-65.jpg,En stock,[VIKING-12400-3050],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 16G MSI RTX 3050 VENTUS 2X XS WHITE 8G OC,"1 989,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16g-msi-rtx-3050-ventus-2x-xs-white-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-16g-msi-rtx-3050-ventus-2x-xs-white-8g-oc-65.jpg,En stock,[MOONKNIGHT-12400-3050],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 32G MSI RTX 3050 VENTUS 2X XS 8G OC,"2 009,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-32g-msi-rtx-3050-ventus-2x-xs-8g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-32g-msi-rtx-3050-ventus-2x-xs-8g-100.jpg,Sur commande 48h,[VIKING-5500-3050-32G-1T],AMD,ryzen 5 5500 3,6,4.2,16,Unknown,ddr4,1,ssd,tb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 32Go 512Go SSD - Noir,"2 039,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-512go-ssd-noir.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-512go-ssd-noir.jpg,Sur commande 48h,[ROCKY-12400-6600-32G],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,512,ssd,gb,amd,radeon rx,8
Pc de Bureau Gamer MYTEK i5 10è Gén 32Go MSI RTX 3050 VENTUS 2X XS 8G OC,"2 039,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-10e-gen-32go-msi-rtx-3050-ventus-2x-xs-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-10e-gen-32go-msi-rtx-3050-ventus-2x-xs-8g-oc-100.jpg,Sur commande 48h,[NINJA-10400-3050-32G],Intel,i5-10400f,6,4.30,12,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 12ème Gén 16Go MSI RTX3050 VENTUS 2X XS 8G OC,"2 049,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12eme-gen-16go-msi-rtx3050-ventus-2x-xs-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12eme-gen-16go-msi-rtx3050-ventus-2x-xs-8g-oc-100.jpg,En stock,[NINJA-12400-3050],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 16G MSI RTX 3050 VENTUS 2X XS 8G OC,"2 059,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16g-msi-rtx3050-ventus-2x-xs-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-16g-msi-rtx3050-ventus-2x-xs-8g-oc-65.jpg,En stock,[VIKING-12400-3050-1T],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,1,ssd,tb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i3 12è Gén 16G RTX 5060 SOLO,"2 059,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-12e-gen-16g-rtx-5060-solo.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i3-12e-gen-16g-rtx-5060-solo.jpg,En stock,[HUNTER-12100-5060],Intel,i3-12100f,4,4.30,12,Unknown,ddr4,512,ssd,gb,Unknown,rtx 5060,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 16G RTX 5060 SOLO,"2 059,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-16g-rtx-5060-solo.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-16g-rtx-5060-solo.jpg,En stock,[HUNTER-5500-5060],AMD,ryzen 5 5500 3,6,4.2,16,Unknown,ddr4,512,ssd,gb,Unknown,rtx 5060,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 16Go RTX 3060 12G,"2 079,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-gigabyte-rtx-3060-windforce-12g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-gigabyte-rtx-3060-windforce-12g-oc.jpg,En arrivage,[ROCKY-12400-3060],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3060,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 16G MSI RTX3050 VENTUS 2X XS WHITE 8G OC,"2 089,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16g-msi-rtx3050-ventus-2x-xs-white-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-16g-msi-rtx3050-ventus-2x-xs-white-8g-oc-hgb.jpg,En stock,[MOONKNIGHT-12400-3050-1T],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,1,ssd,tb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK AMD RYZEN 5 32G RTX 5060 SOLO,"2 089,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-amd-ryzen-5-32g-rtx-5060-solo.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-amd-ryzen-5-32g-rtx-5060-solo_1.jpg,En stock,[HUNTER-5500-5060-32G],AMD,ryzen 5 5500 3,6,4.2,16,Unknown,ddr4,512,ssd,gb,Unknown,rtx 5060,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 32G MSI RTX3050 VENTUS 2X XS 8Go OC,"2 099,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-32g-msi-rtx3050-ventus-2x-xs-8go-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-32g-msi-rtx3050-ventus-2x-xs-8go-oc-65.jpg,En stock,[VIKING-12400-3050-32G],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,500,ssd,gb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i3 12è Gén 32G RTX 5060 SOLO,"2 129,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i3-12e-gen-32g-rtx-5060-solo.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i3-12e-gen-32g-rtx-5060-solo_1.jpg,En stock,[HUNTER-12100-5060-32G],Intel,i3-12100f,4,4.30,12,Unknown,ddr4,512,ssd,gb,Unknown,rtx 5060,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 16Go RTX 5060 SOLO,"2 169,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-rtx-5060-solo.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-rtx-5060-solo.jpg,En stock,[HUNTER-12400-5060],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,512,ssd,gb,Unknown,rtx 5060,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 16G RTX 3060 12G,"2 179,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16g-gigabyte-rtx-3060-windforce-12g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-16g-gigabyte-rtx-3060-windforce-12g-oc.jpg,En stock,[ROCKY-12400-3060-1T],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,1,ssd,tb,Unknown,rtx 3060,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 32Go RTX 3060 12G,"2 189,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-gigabyte-rtx-3060-windforce-12g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-gigabyte-rtx-3060-windforce-12g-oc.jpg,En stock,[ROCKY-12400-3060-32G],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,512,ssd,gb,Unknown,rtx 3060,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 32G MSI RTX 3050 VENTUS 2X XS 8G OC,"2 199,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-32g-msi-rtx-3050-ventus-2x-xs-8g-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-32g-msi-rtx-3050-ventus-2x-xs-8g-oc-65.jpg,En arrivage,[VIKING-12400-3050-32G-1T],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,1,ssd,tb,Unknown,rtx 3050,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 32Go RTX 5060 SOLO,"2 239,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-rtx-5060-solo.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-rtx-5060-solo.jpg,Sur commande 48h,[HUNTER-12400-5060-32G],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,512,ssd,gb,Unknown,rtx 5060,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 32Go ZOTAC RTX 4060 Twin Edge 8Go,"2 249,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-zotac-rtx-4060-twin-edge-8go.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-32go-zotac-rtx-4060-twin-edge-8go-60.jpg,Sur commande 48h,[HUNTER-12400-4060-32G],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,512,ssd,gb,Unknown,rtx 4060,8
Pc de Bureau Gamer MYTEK i5 13è Gén 16Go RTX 5060 SOLO,"2 249,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-13e-gen-16go-rtx-5060-solo.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-13e-gen-16go-rtx-5060-solo.jpg,En stock,[HUNTER-13400-5060],Intel,i5-13400f,Unknown,4.60,20,Unknown,ddr4,512,ssd,gb,Unknown,rtx 5060,Unknown
Pc de Bureau Gamer MYTEK i5 12è Gén 16Go RTX 5060 8Go,"2 259,000 DT",https://www.mytek.tn/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-rtx-5060-8go.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-de-bureau-gamer-mytek-i5-12e-gen-16go-rtx-5060-8go-1.jpg,En stock,[MOONKNIGHT-12400-5060],Intel,i5-12400f,6,4.40,18,Unknown,ddr4,500,ssd,gb,Unknown,rtx 5060,8
