Title,Price,Link,Image,Availability,ID,Brand,Model,CPU Brand,CPU Model,CPU Cores,CPU Frequency,CPU Cache,RAM Size,RAM Type,Storage Size,Storage Type,Storage Unit,GPU Brand,GPU Model,GPU Memory,Wi-Fi,Bluetooth,Keyboard,Ports,Screen Type,Screen Size,Screen Resolution,Screen Refresh Rate
PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN7 16Go RTX2050,"2 409,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen7-16go-rtx2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen7-16go-rtx2050-s1.jpg,En stock,[BU-FA506NFR-HN005W-16G-K],Unknown,Unknown,AMD,ryzen 7 7435 hs,8,4.5,16,16,ddr5,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier chiclet rétroéclairé 1 zone rgb,"3x usb 3.2 gen 1 type-a, 1x usb 3.2 gen 2 type-c, 1x hdmi 2.1, 1x rj45, 1x prise audio combinée 3,5 mm ",Unknown,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13UCX i5 13è Gén 32Go RTX 2050,"2 199,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i5-13e-gen-32go-rtx-2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_msi_thin_15_b13ucx_i5_13_g_n_8g_rtx_2050_4.jpg,En stock,[9S7-16R831-2607-32G],msi,offert réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i5-13420h,8,4.60,12,32,ddr4,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x usb 3.2 gen1 type-a, 1x usb3.2 gen1 displayport type-c, 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer HP Victus 15-fa2000nk i7 13è Gén 32Go RTX 2050,"2 419,000 DT",https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fa2000nk-i7-13e-gen-32go-rtx-2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/b/7/b77b9ea-32g.jpg,En stock,[B77B9EA-32G],hp,victus 15-fa2000 nk ,Intel,i7-13620h,Unknown,4.90,24,32,ddr4,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,"clavier rétroéclairé, avec clavier numérique","2x usb type-a, 1x usb type-c, 1x hdmi 2.1, 1x rj-45, 1 broche",ips,15.6 ,fhd,144
PC Portable Gamer MSI Thin 15 B13UCX i5 13è Gén 24G RTX 2050,"2 229,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i5-13e-gen-24g-rtx-2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_msi_thin_15_b13ucx_i5_13_g_n_8g_rtx_2050_3.jpg,En arrivage,[BU-9S7-16R831-2607-24G-W11P],msi,offert réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i5-13420h,8,4.60,12,24,ddr4,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x usb 3.2 gen1 type-a, 1x usb3.2 gen1 displayport type-c, 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9E i5 12è Gén 16Go RTX 3050,"2 399,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9e-i5-12e-gen-16go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9e-i5-12e-gen-16go-rtx-3050-s1.jpg,En stock,[83LK006VFG],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,16,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,Unknown,"2x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 1, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm et lecteur de carte - couleur gris luna - garantie 2 ans souris rvb lenovo loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite",ips,15.6,fhd,144
PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN 7 16Go RTX2050,"2 449,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-16go-rtx2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-16-go-rtx-2050-1.jpg,En stock,[BU-FA506NFR-HN005W-16G-W11P],Unknown,Unknown,AMD,ryzen 7 7435 hs,8,4.5,16,16,ddr5,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier chiclet rétroéclairé 1 zone rgb,"3x usb 3.2 gen 1 type-a, 1x usb 3.2 gen 2 type-c, 1x hdmi 2.1, 1x rj45, 1x prise audio combinée 3,5 mm ",Unknown,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13UCX i7 13è Gén 8G RTX 2050,"2 449,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i7-13e-gen-8g-rtx-2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ucx-i7-13e-gen-8g-rtx-2050-40.jpg,Epuisé,[BU-9S7-16R831-2606-W11P],msi,offert réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i7-13620h,Unknown,4.90,24,8,ddr4,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN7 24Go RTX2050,"2 459,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen7-24go-rtx2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen7-24go-rtx2050-p1.jpg,En arrivage,[BU-FA506NFR-HN005W-24G-K],Unknown,Unknown,AMD,ryzen 7 7435 hs,8,4.5,16,24,ddr5,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier chiclet rétroéclairé 1 zone rgb,"3x usb 3.2 gen 1 type-a, 1x usb 3.2 gen 2 type-c, 1x hdmi 2.1, 1x rj45, 1x prise audio combinée 3,5 mm ",Unknown,15.6,fhd,144
PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN5 32Go RTX 3050,"2 469,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen5-32go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen5-32go-rtx-3050.jpg,En stock,[BU-FA506NC-HN006-32G-W11P],Unknown,Unknown,AMD,ryzen 5 7535 hs,6,4.55,16,32,ddr5,512,ssd,gb,nvidia,rtx 3050,4,Unknown,Unknown,clavier chiclet rétroéclairé 1 zone rgb,"3x usb 3.2 gen 1 type-a, 1x usb 3.2 gen 2 type-c, 1x hdmi 2.1 tmds, 1x rj45, 1x prise audio combinée 3,5 mm ",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13UCX i5 13è Gén 32G RTX 2050,"2 259,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i5-13e-gen-32g-rtx-2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_msi_thin_15_b13ucx_i5_13_g_n_8g_rtx_2050_5.jpg,Epuisé,[BU-9S7-16R831-2607-32G-W11P],msi,offert réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i5-13420h,8,4.60,12,32,ddr4,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x usb 3.2 gen1 type-a, 1x usb3.2 gen1 displayport type-c, 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer HP Victus 15-fb0020nk AMD RYZEN 5 24Go RTX 3050,"2 485,000 DT",https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fb0020nk-amd-ryzen-5-24go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-15-fb0020nk-amd-ryzen-5-24go-rtx-3050-99.jpg,Epuisé,[6U8W2EA-24G],hp,victus 15-fb0020 nk ,AMD,ryzen 5 5600h,6,4.2,16,24,ddr4,512,ssd,gb,nvidia,rtx 3050,4,Unknown,Unknown,"clavier rétroéclairé, de grande taille avec clavier numérique","1x usb type-c, 2x usb type-a, 1x hdmi 2.1, 1x rj-45, 1 prise adaptateur secteur smart pin, 1 prise combinée casque microphone ",Unknown,15.6,fhd,Unknown
PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN 7 24Go RTX2050,"2 499,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-24go-rtx2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-24go-rtx2050.jpg,En stock,[BU-FA506NFR-HN005W-24G-W11P],Unknown,Unknown,AMD,ryzen 7 7435 hs,8,4.5,16,24,ddr5,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier chiclet rétroéclairé 1 zone rgb,"3x usb 3.2 gen 1 type-a, 1x usb 3.2 gen 2 type-c, 1x hdmi 2.1, 1x rj45, 1x prise audio combinée 3,5 mm ",Unknown,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9E i5 12è Gén 16G RTX 3050,"2 459,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9e-i5-12e-gen-16g-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9e-i5-12e-gen-16g-rtx-3050-s1.jpg,En stock,[BU-83LK006VFG-W11P],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,16,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,Unknown,"2x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 1, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm et lecteur de carte - couleur gris luna - garantie 2 ans souris rvb lenovo loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite",ips,15.6,fhd,144
PC Portable Gamer ASUS V16 V3607VJ Intel Core 5 210H 8Go RTX 3050,"2 499,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-v16-v3607vj-intel-core-5-210h-8go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-v16-v3607vj-intel-core-5-210h-8go-rtx-3050-70.jpg,En stock,[V3607VJ-RP086],asus,icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h - clavier chiclet rétroéclairé avec touche numérique - couleur noir - garantie 1 an sac à dos asus réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.8,12,8,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier chiclet rétroéclairé avec touche numérique,"1x usb 3.2 gen 1 type-c, 2x usb 3.2 gen 1 type-a, 1x hdmi 2.1 frl, 1x prise audio combinée 3,5 mm, 1x entrée cc - système de refroidissement asus icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h ",Unknown,16,Unknown,144
PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN 7 8G RTX2050,"2 319,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-8g-rtx2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-8g-rtx2050-40.jpg,En stock,[FA506NFR-HN005W],Unknown,Unknown,AMD,ryzen 7 7435 hs,8,4.5,16,8,ddr5,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier chiclet rétroéclairé 1 zone rgb,"3x usb 3.2 gen 1 type-a, 1x usb 3.2 gen 2 type-c, 1x hdmi 2.1, 1x rj45, 1x prise audio combinée 3,5 mm ",Unknown,15.6,fhd,144
PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN7 32G RTX 2050,"2 519,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen7-32g-rtx-2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen7-32g-rtx-2050.jpg,En stock,[BU-FA506NFR-HN005W-32G-K],Unknown,Unknown,AMD,ryzen 7 7435 hs,8,4.5,16,32,ddr5,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier chiclet rétroéclairé 1 zone rgb,"3x usb 3.2 gen 1 type-a, 1x usb 3.2 gen 2 type-c, 1x hdmi 2.1, 1x rj45, 1x prise audio combinée 3,5 mm ",Unknown,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13UCX i7 13è Gén 8Go RTX 2050,"2 389,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i7-13e-gen-8go-rtx-2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_msi_thin_15_b13ucx_i7_13_g_n_8go_rtx_2050_1_.jpg,En arrivage,[9S7-16R831-2606],msi,offert réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i7-13620h,Unknown,4.90,24,8,ddr4,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9E i5 12è Gén 32Go RTX3050,"2 539,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9e-i5-12e-gen-32go-rtx3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9e-i5-12e-gen-32go-rtx3050-54.jpg,Epuisé,[83LK007TFG-32G],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,32,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,Unknown,"2x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 1, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm et lecteur de carte - couleur gris luna - garantie 2 ans souris rvb lenovo loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite",ips,15.6,fhd,144
PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN 7 32Go RTX2050,"2 559,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-32go-rtx2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-32go-rtx2050-1a.jpg,En stock,[BU-FA506NFR-HN005W-32G-W11P],Unknown,Unknown,AMD,ryzen 7 7435 hs,8,4.5,16,32,ddr5,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier chiclet rétroéclairé 1 zone rgb,"3x usb 3.2 gen 1 type-a, 1x usb 3.2 gen 2 type-c, 1x hdmi 2.1, 1x rj45, 1x prise audio combinée 3,5 mm ",Unknown,15.6,fhd,144
PC Portable Gamer ASUS V16 V3607VJ Intel Core 5 210H 16Go RTX 3050,"2 569,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-v16-v3607vj-intel-core-5-210h-16go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-v16-v3607vj-intel-core-5-210h-16go-rtx-3050.jpg,En stock,[V3607VJ-RP086-16G],asus,icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h - clavier chiclet rétroéclairé avec touche numérique - couleur noir - garantie 1 an sac à dos asus réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.8,12,16,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier chiclet rétroéclairé avec touche numérique,"1x usb 3.2 gen 1 type-c, 2x usb 3.2 gen 1 type-a, 1x hdmi 2.1 frl, 1x prise audio combinée 3,5 mm, 1x entrée cc - système de refroidissement asus icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h ",Unknown,16,Unknown,144
PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN 7 16G RTX2050,"2 389,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-16g-rtx2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-16g-rtx2050-40.jpg,En stock,[FA506NFR-HN005W-16G],Unknown,Unknown,AMD,ryzen 7 7435 hs,8,4.5,16,16,ddr5,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier chiclet rétroéclairé 1 zone rgb,"3x usb 3.2 gen 1 type-a, 1x usb 3.2 gen 2 type-c, 1x hdmi 2.1, 1x rj45, 1x prise audio combinée 3,5 mm ",Unknown,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13UCX i7 13è Gén 16Go RTX 2050,"2 425,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i7-13e-gen-16go-rtx-2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ucx-i7-13e-gen-16go-rtx-2050-40.jpg,En arrivage,[9S7-16R831-2606-16G],msi,offert réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i7-13620h,Unknown,4.90,24,16,ddr4,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9E i5 12è Gén 32G RTX3050,"2 599,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9e-i5-12e-gen-32g-rtx3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9e-i5-12e-gen-32g-rtx3050-54.jpg,Epuisé,[BU-83LK007TFG-32G-W11P],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,32,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,Unknown,"2x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 1, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm et lecteur de carte - couleur gris luna - garantie 2 ans souris rvb lenovo loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13UCX i7 13è Gén 24Go RTX 2050,"2 465,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i7-13e-gen-24go-rtx-2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ucx-i7-13e-gen-24go-rtx-2050-40.jpg,En stock,[9S7-16R831-2606-24G],msi,offert réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i7-13620h,Unknown,4.90,24,24,ddr4,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN 7 24G RTX2050,"2 439,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-24g-rtx2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-24g-rtx2050-f.jpg,En stock,[FA506NFR-HN005W-24G],Unknown,Unknown,AMD,ryzen 7 7435 hs,8,4.5,16,24,ddr5,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier chiclet rétroéclairé 1 zone rgb,"3x usb 3.2 gen 1 type-a, 1x usb 3.2 gen 2 type-c, 1x hdmi 2.1, 1x rj45, 1x prise audio combinée 3,5 mm ",Unknown,15.6,fhd,144
PC Portable Gamer HP Victus 15-fb2001nk AMD RYZEN 7 8Go RTX 3050,"2 639,000 DT",https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fb2001nk-amd-ryzen-7-8go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-15-fb2001nk-amd-ryzen-7-8go-rtx-3050.jpg,En stock,[B77BBEA],hp,victus 15-fb2001 nk ,AMD,ryzen 7 8845 hs,8,5.1,16,8,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,"clavier rétroéclairé, de grande taille avec clavier numérique","2x usb type-a, 1x usb type-c, 1x hdmi 2.1, 1x rj-45, 1x prise adaptateur secteur smart pin,1x prise combinée casque microphone ",ips,15.6 ,fhd,Unknown
PC Portable Gamer MSI Thin 15 B13UCX i7 13è Gén 32Go RTX 2050,"2 499,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i7-13e-gen-32go-rtx-2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ucx-i7-13e-gen-32go-rtx-2050-20.jpg,En arrivage,[9S7-16R831-2606-32G],msi,offert réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i7-13620h,Unknown,4.90,24,32,ddr4,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13UCX i7 13è Gén 16G RTX 2050,"2 485,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i7-13e-gen-16g-rtx-2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ucx-i7-13e-gen-16g-rtx-2050-40.jpg,En arrivage,[BU-9S7-16R831-2606-16G-W11P],msi,offert réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i7-13620h,Unknown,4.90,24,16,ddr4,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9 i5 12ème Gén 8Go RTX 3050,"2 429,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-8go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-8go-rtx-3050-qq.jpg,En stock,[83GS00G1FG-8G],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,8,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9 i5 12è Gén 8Go RTX 3050,"2 429,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12e-gen-8go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9-i5-12e-gen-8go-rtx-3050-qq.jpg,En stock,[83GS00KXFG],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,8,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation - 2x haut-parleurs 2w ",ips,15.6,fhd,144
PC Portable Gamer ASUS TUF Gaming A15 AMD RYZEN 7 32G RTX2050,"2 499,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-32g-rtx2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-tuf-gaming-a15-amd-ryzen-7-32g-rtx2050-d.jpg,En stock,[FA506NFR-HN005W-32G],Unknown,Unknown,AMD,ryzen 7 7435 hs,8,4.5,16,32,ddr5,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier chiclet rétroéclairé 1 zone rgb,"3x usb 3.2 gen 1 type-a, 1x usb 3.2 gen 2 type-c, 1x hdmi 2.1, 1x rj45, 1x prise audio combinée 3,5 mm ",Unknown,15.6,fhd,144
