Title,Price,Link,Image,Availability,ID,Brand,Model,CPU Brand,CPU Model,CPU Cores,CPU Frequency,CPU Cache,RAM Size,RAM Type,Storage Size,Storage Type,Storage Unit,GPU Brand,GPU Model,GPU Memory,Wi-Fi,Bluetooth,Keyboard,Ports,Screen Type,Screen Size,Screen Resolution,Screen Refresh Rate
Portable Gamer MSI Thin 15 B13UDX / i5-13420H / RTX 3050 6G / 32 Go / 512 Go SSD / Gris,"2 819,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83705-portable-gamer-msi-thin-15-b13udx-i5-13420h-rtx-3050-6g-32-go-512-go-ssd-gris.html,https://www.tunisianet.com.tn/417523-home/portable-gamer-msi-thin-15-b13udx-i5-13420h-rtx-3050-6g-32-go-512-go-ssd-gris.jpg,En stock,[B13UDX-2686XFR-32],Unknown,Unknown,Intel,i5-13420h,Unknown,4.6,12,32,ddr4,512,nvme,gb,nvidia,rtx 3050,6,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w compatibles hi-res audio, traitement audio dts - 1x entrée micro, 1x sortie casque - 3x usb 3.2 - 1x usb-c 3.2 - 1x hdmi - gigabit ethernet ",ips,15.6,fhd,144
PC PORTABLE Gamer LENOVO LOQ I5-12600HX / RTX 3050 6G / 32 Go / 512 Go SSD / Gris Avec Souris Lenovo LOQ M100,"2 819,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83010-pc-portable-gamer-lenovo-loq-i5-12600hx-rtx-3050-6g-32-go-512-go-ssd-gris-avec-souris-lenovo-loq-m100.html,https://www.tunisianet.com.tn/413609-home/pc-portable-gamer-lenovo-loq-i5-12600hx-rtx-3050-6g-32-go-512-go-ssd-gris-avec-souris-lenovo-loq-m100.jpg,En stock,[83GS00P1FG-2Y-32],lenovo,loq m100,Intel,Unknown,Unknown,4.6,18,32,ddr5,512,ssd,gb,nvidia,rtx 3050,6,6,5,"clavier rétroéclairé blanc, français arabe","2x haut-parleurs stéréo, 2w, optimisés avec nahimic audio - caméra hd 720p avec obturateur électronique ",ips,15.6,fhd,144
Pc Portable Gamer MSI Thin 15 B13VE / i5-13420H / RTX 4050 6G / 24 Go / 512 Go SSD / Gris,"2 845,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83706-pc-portable-gamer-msi-thin-15-b13ve-i5-13420h-rtx-4050-6g-24-go-512-go-ssd-gris.html,https://www.tunisianet.com.tn/417534-home/pc-portable-gamer-msi-thin-15-b13ve-i5-13420h-rtx-4050-6g-24-go-512-go-ssd-gris.jpg,En stock,[B13VE-2683XFR-2Y-24],Unknown,Unknown,Intel,i5-13420h,Unknown,4.6,12,24,ddr4,512,nvme,gb,nvidia,rtx 4050,6,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w compatibles hi-res audio, traitement audio dts - 1x entrée micro, 1x sortie casque - 3x usb 3.2 - 1x usb-c 3.2 - 1x hdmi - gigabit ethernet ",ips,15.6,fhd,144
PC PORTABLE Gamer LENOVO LOQ I7-13650HX / 16G / 512 Go SSD / RTX 3050 6G / W11 GRIS +SOURIS LOQ M100,"2 849,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/82766-pc-portable-gamer-lenovo-loq-i7-13650hx-16g-512-go-ssd-rtx-3050-6g-w11-gris-souris-loq-m100.html,https://www.tunisianet.com.tn/412544-home/pc-portable-gamer-lenovo-loq-i7-13650hx-16g-512-go-ssd-rtx-3050-6g-w11-gris-souris-loq-m100.jpg,En stock,[83DV0104FG-2Y],lenovo,loq m100,Intel,Unknown,Unknown,4.9,24,16,ddr5,512,ssd,gb,nvidia,rtx 3050,6,6,5,"clavier rétroéclairé blanc, français arabe","2x haut-parleurs stéréo, 2w, optimisés avec nahimic audio - caméra fhd 1080p avec obturateur électronique ",ips,15.6,fhd,144
Pc Portable Gamer Lenovo LOQ 15IAX9E / i7-12650HX / RTX 4050 6G / 16 Go DDR5 / 512 Go SSD / Gris Avec Souris Lenovo LOQ M100 RGB,"2 849,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/85524-pc-portable-gamer-lenovo-loq-15iax9e-i7-12650hx-rtx-4050-6g-16-go-ddr5-512-go-ssd-gris-avec-souris-lenovo-loq-m100-rgb.html,https://www.tunisianet.com.tn/426809-home/pc-portable-gamer-lenovo-loq-15iax9e-i7-12650hx-rtx-4050-6g-16-go-ddr5-512-go-ssd-gris-avec-souris-lenovo-loq-m100-rgb.jpg,En stock,[83LK007SFG-2Y],lenovo,loq m100 rgb,Intel,Unknown,Unknown,4.7,24,16,ddr5,512,nvme,gb,nvidia,rtx 4050,6,6,5,"clavier non rétroéclairé, français arabe","2x haut-parleurs stéréo 2 w, optimisés avec nahimic audio - 2x usb-a 3.2 - 1x usb-c 3.2 - 1x hdmi 2.1 - 1x prise combinée casque microphone 3.5 mm - 1x ethernet rj-45 ",ips,15.6,fhd,144
Pc Portable Gamer HP VICTUS 16-r1006nk / i7-14650HX / RTX 3050 6G / 24 Go DDR5 / 512 Go SSD / Windows 11 / Noir,"2 859,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/85880-pc-portable-gamer-hp-victus-16-r1006nk-i7-14650hx-rtx-3050-6g-24-go-ddr5-512-go-ssd-windows-11-noir.html,https://www.tunisianet.com.tn/428925-home/pc-portable-gamer-hp-victus-16-r1006nk-i7-14650hx-rtx-3050-6g-24-go-ddr5-512-go-ssd-windows-11-noir.jpg,En stock,[AB1S1EA-24],hp,"true vision fhd 1080p - deux haut-parleurs, hp audio boost, hyperx - 3x usb type-a - 1x usb type-c - 1x port hdmi 2.1 - 1x port rj-45 - 1x prise combinée casque microphone - wifi 6 - bluetooth 5.3 - windows 11 - couleur noir - garantie 1 an",Intel,Unknown,Unknown,5.2,30,24,ddr5,512,nvme,gb,nvidia,rtx 3050,6,6,5,"clavier gris lunaire complet, rétroéclairé, avec clavier numérique",3x usb type-a - 1x usb type-c - 1x port hdmi 2.1 - 1x port rj-45 - 1x prise combinée casque microphone ,ips,16.1,fhd,144
Pc Portable Gamer ASUS V16 V3607VJ / Intel Core 7 240H / RTX 3050 6G / 8 Go DDR5 / 512 Go SSD / Noir,"2 869,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83610-pc-portable-gamer-asus-v16-v3607vj-intel-core-7-240h-rtx-3050-6g-8-go-ddr5-512-go-ssd-noir.html,https://www.tunisianet.com.tn/431723-home/pc-portable-gamer-asus-v16-v3607vj-intel-core-7-240h-rtx-3050-6g-8-go-ddr5-512-go-ssd-noir.jpg,En stock,[V3607VJ-RP109],asus,,Intel,Unknown,Unknown,5.2,24,8,ddr5,512,ssd,gb,nvidia,rtx 3050,6,6,5,"clavier chiclet rétroéclairé avec touche numérique, course des touches de 1,5 mm, clavier tactile de précision",1x usb 3.2 type-c - 2x usb 3.2 type-a - 1x hdmi 2.1 - 1x prise audio combinée 3.5 mm ,Unknown,16,Unknown,144
PC Portable ASUS TUF Gaming A15 FA506NCR / Ryzen 7 7435HS / RTX 3050 4G / 24 Go / 512 Go SSD / Windows 11 / Noir,"2 869,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/85098-pc-portable-asus-tuf-gaming-a15-fa506ncr-ryzen-7-7435hs-rtx-3050-4g-24-go-512-go-ssd-windows-11-noir.html,https://www.tunisianet.com.tn/423939-home/pc-portable-asus-tuf-gaming-a15-fa506ncr-ryzen-7-7435hs-rtx-3050-4g-24-go-512-go-ssd-windows-11-noir.jpg,En stock,[FA506NCR-HN005W-24],Unknown,Unknown,AMD,ryzen 7 7435 hs,Unknown,4.5,20,24,ddr5,512,ssd,gb,nvidia,rtx 3050,4,6,5,clavier chiclet rétroéclairé 1 zone rvb,1x port lan rj45 - 3x usb 3.2 - 1x usb-c 3.2 - 1x hdmi 2.0b - 1x prise audio combinée 3.5 mm - windows 11 - couleur noir - garantie 1 an,Unknown,15.6,fhd,144
Portable Gaming HP Victus Gaming 16-r0001nk / i5-13500H / RTX 4050 6G / 24 Go DDR5 / 512 Go SSD / Windows 11 / Bleu,"2 879,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/85605-portable-gaming-hp-victus-gaming-16-r0001nk-i5-13500h-rtx-4050-6g-24-go-ddr5-512-go-ssd-windows-11-bleu.html,https://www.tunisianet.com.tn/427308-home/portable-gaming-hp-victus-gaming-16-r0001nk-i5-13500h-rtx-4050-6g-24-go-ddr5-512-go-ssd-windows-11-bleu.jpg,En stock,[845H3EA-24],hp,"true vision fhd 1080p - doubles haut-parleurs, hp audio boost, système audio par b o - 1x port usb type-c - 3x port usb type-a - 1x port hdmi 2.1 - 1x prise combinée casque microphone - 1x port rj-45 - windows 11 - couleur bleu performance - garantie 1 an",Intel,i5-13500h,Unknown,4.7,18,24,ddr5,512,nvme,gb,nvidia,rtx 4050,6,6,5,"clavier avec clavier numérique, rétroéclairé, de grande taille, couleur opaque bleu performance",1x port usb type-c - 3x port usb type-a - 1x port hdmi 2.1 - 1x prise combinée casque microphone - 1x port rj-45 - windows 11 - couleur bleu performance - garantie 1 an,ips,16.1,fhd,144
PC PORTABLE Gamer LENOVO LOQ I5-12600HX / RTX 3050 6G / 32 Go / 512 Go SSD / Windows 11 Pro / Gris Avec Souris Lenovo LOQ M100,"2 879,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83415-pc-portable-gamer-lenovo-loq-i5-12600hx-rtx-3050-6g-32-go-512-go-ssd-windows-11-pro-gris-avec-souris-lenovo-loq-m100.html,https://www.tunisianet.com.tn/415874-home/pc-portable-gamer-lenovo-loq-i5-12600hx-rtx-3050-6g-32-go-512-go-ssd-windows-11-pro-gris-avec-souris-lenovo-loq-m100.jpg,En stock,[83GS00P1FG-2Y-32W11P],lenovo,loq m100,Intel,Unknown,Unknown,4.6,18,32,ddr5,512,ssd,gb,nvidia,rtx 3050,6,6,5,"clavier rétroéclairé blanc, français arabe","2x haut-parleurs stéréo, 2w, optimisés avec nahimic audio - caméra hd 720p avec obturateur électronique ",ips,15.6,fhd,144
Pc Portable Gamer MSI Thin 15 B13VE / i5-13420H / RTX 4050 6G / 32 Go / 512 Go SSD / Gris,"2 895,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83707-pc-portable-gamer-msi-thin-15-b13ve-i5-13420h-rtx-4050-6g-32-go-512-go-ssd-gris.html,https://www.tunisianet.com.tn/417544-home/pc-portable-gamer-msi-thin-15-b13ve-i5-13420h-rtx-4050-6g-32-go-512-go-ssd-gris.jpg,En stock,[B13VE-2683XFR-2Y-32],Unknown,Unknown,Intel,i5-13420h,Unknown,4.6,12,32,ddr4,512,nvme,gb,nvidia,rtx 4050,6,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w compatibles hi-res audio, traitement audio dts - 1x entrée micro, 1x sortie casque - 3x usb 3.2 - 1x usb-c 3.2 - 1x hdmi - gigabit ethernet ",ips,15.6,fhd,144
Pc Portable Gamer ASUS V16 V3607VJ / Intel Core 5 210H / RTX 4050 6G / 8 Go DDR5 / 512 Go SSD / Noir,"2 899,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/84144-pc-portable-gamer-asus-v16-v3607vj-intel-core-5-210h-rtx-4050-6g-8-go-ddr5-512-go-ssd-noir.html,https://www.tunisianet.com.tn/431725-home/pc-portable-gamer-asus-v16-v3607vj-intel-core-5-210h-rtx-4050-6g-8-go-ddr5-512-go-ssd-noir.jpg,En stock,[V3607VU-RP209],asus,,Intel,Unknown,Unknown,4.8,12,8,ddr5,512,ssd,gb,nvidia,rtx 4050,6,6,5,"clavier chiclet rétroéclairé avec touche numérique, course des touches de 1,5 mm, clavier tactile de précision",1x usb 3.2 type-c - 2x usb 3.2 type-a - 1x hdmi 2.1 - 1x prise audio combinée 3.5 mm ,Unknown,16,Unknown,144
Pc Portable Gamer MSI Thin 15 B13UDX / i7-13620H / RTX 3050 6G / 8 Go / 512 Go SSD / Gris,"2 899,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83646-pc-portable-gamer-msi-thin-15-b13u-i7-13620h-rtx-2050-4g-8-go-512-go-ssd-gris.html,https://www.tunisianet.com.tn/417351-home/pc-portable-gamer-msi-thin-15-b13u-i7-13620h-rtx-2050-4g-8-go-512-go-ssd-gris.jpg,En stock,[B13UDX-2689XFR-2Y],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,8,ddr4,512,nvme,gb,nvidia,rtx 3050,6,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w compatibles hi-res audio, traitement audio dts - 1x entrée micro, 1x sortie casque - 3x usb 3.2 - 1x usb-c 3.2 - 1x hdmi - gigabit ethernet ",ips,15.6,fhd,144
PC Portable Gamer Lenovo LOQ 15IAX9E / i7-12650HX / RTX 4050 6G / 16 Go DDR5 / 512 Go SSD / Windows 11 / Gris,"2 899,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/82769-pc-portable-gamer-lenovo-loq-15iax9e-i7-12650hx-rtx-4050-6g-16-go-ddr5-512-go-ssd-windows-11-gris.html,https://www.tunisianet.com.tn/430991-home/pc-portable-gamer-lenovo-loq-15iax9e-i7-12650hx-rtx-4050-6g-16-go-ddr5-512-go-ssd-windows-11-gris.jpg,En stock,[83LK006TFG-2Y],lenovo,loq m100 bon d achat 50 dt,Intel,Unknown,Unknown,4.7,24,16,ddr5,512,nvme,gb,nvidia,rtx 4050,6,6,5,Unknown,"2x haut-parleurs stéréo 2w, optimisés avec nahimic audio - caméra hd 720p avec obturateur de confidentialité - ethernet rj-45 ",ips,15.6,fhd,144
PC PORTABLE Gamer LENOVO LOQ I7-13650HX / 24 Go / 512 Go SSD / RTX 3050 6G / W11 GRIS +SOURIS LOQ M100,"2 909,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/82854-pc-portable-gamer-lenovo-loq-i7-13650hx-24-go-512-go-ssd-rtx-3050-6g-w11-gris-souris-loq-m100-.html,https://www.tunisianet.com.tn/412865-home/pc-portable-gamer-lenovo-loq-i7-13650hx-24-go-512-go-ssd-rtx-3050-6g-w11-gris-souris-loq-m100-.jpg,En stock,[83DV0104FG-2Y-24],lenovo,loq m100,Intel,Unknown,Unknown,4.9,24,24,ddr5,512,ssd,gb,nvidia,rtx 3050,6,6,5,"clavier rétroéclairé blanc, français arabe","2x haut-parleurs stéréo, 2w, optimisés avec nahimic audio - caméra fhd 1080p avec obturateur électronique ",ips,15.6,fhd,144
PC Portable Gamer Lenovo LOQ 15IAX9E / i5-12450HX / RTX 4050 6G / 32 Go DDR5 / 512 Go SSD / Windows 11 / Gris,"2 909,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/82751-pc-portable-gamer-lenovo-loq-15iax9e-i5-12450hx-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-gris.html,https://www.tunisianet.com.tn/412447-home/pc-portable-gamer-lenovo-loq-15iax9e-i5-12450hx-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-gris.jpg,En stock,[83LK006QFG-2Y-32],lenovo,loq m100,Intel,Unknown,Unknown,4.4,12,32,ddr5,512,nvme,gb,nvidia,rtx 4050,6,6,5,Unknown,"2x haut-parleurs stéréo 2w, optimisés avec nahimic audio - caméra hd 720p avec obturateur de confidentialité - ethernet rj-45 ",ips,15.6,fhd,144
Pc Portable Gamer ASUS V16 V3607VJ / Intel Core 7 240H / RTX 3050 6G / 8 Go DDR5 / 512 Go SSD / Windows 11 Pro / Noir,"2 929,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/85950-pc-portable-gamer-asus-v16-v3607vj-intel-core-7-240h-rtx-3050-6g-8-go-ddr5-512-go-ssd-windows-11-pro-noir.html,https://www.tunisianet.com.tn/431713-home/pc-portable-gamer-asus-v16-v3607vj-intel-core-7-240h-rtx-3050-6g-8-go-ddr5-512-go-ssd-windows-11-pro-noir.jpg,En stock,[V3607VJ-RP109-W11P],asus,,Intel,Unknown,Unknown,5.2,24,8,ddr5,512,ssd,gb,nvidia,rtx 3050,6,6,5,"clavier chiclet rétroéclairé avec touche numérique, course des touches de 1,5 mm, clavier tactile de précision",1x usb 3.2 type-c - 2x usb 3.2 type-a - 1x hdmi 2.1 - 1x prise audio combinée 3.5 mm ,Unknown,16,Unknown,144
Pc Portable Gamer ASUS V16 V3607VJ / Intel Core 7 240H / RTX 3050 6G / 16 Go DDR5 / 512 Go SSD / Noir,"2 935,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/84459-pc-portable-gamer-asus-v16-v3607vj-intel-core-7-240h-rtx-3050-6g-16-go-ddr5-512-go-ssd-noir.html,https://www.tunisianet.com.tn/420842-home/pc-portable-gamer-asus-v16-v3607vj-intel-core-7-240h-rtx-3050-6g-16-go-ddr5-512-go-ssd-noir.jpg,En stock,[V3607VJ-RP109-16],asus,,Intel,Unknown,Unknown,5.2,24,16,ddr5,512,ssd,gb,nvidia,rtx 3050,6,6,5,"clavier chiclet rétroéclairé avec touche numérique, course des touches de 1,5 mm, clavier tactile de précision",1x usb 3.2 type-c - 2x usb 3.2 type-a - 1x hdmi 2.1 - 1x prise audio combinée 3.5 mm ,Unknown,16,Unknown,144
Pc Portable Gamer MSI Thin 15 B13UDX / i7-13620H / RTX 3050 6G / 16 Go / 512 Go SSD / Gris,"2 949,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83708-pc-portable-gamer-msi-thin-15-b13udx-i7-13620h-rtx-3050-6g-16-go-512-go-ssd-gris.html,https://www.tunisianet.com.tn/417556-home/pc-portable-gamer-msi-thin-15-b13udx-i7-13620h-rtx-3050-6g-16-go-512-go-ssd-gris.jpg,En stock,[B13UDX-2689XFR-2Y-16],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,16,ddr4,512,nvme,gb,nvidia,rtx 3050,6,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w compatibles hi-res audio, traitement audio dts - 1x entrée micro, 1x sortie casque - 3x usb 3.2 - 1x usb-c 3.2 - 1x hdmi - gigabit ethernet ",ips,15.6,fhd,144
Pc Portable Gamer HP VICTUS 16-r1006nk / i7-14650HX / RTX 3050 6G / 32 Go DDR5 / 512 Go SSD / Windows 11 / Noir,"2 949,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/85955-pc-portable-gamer-hp-victus-16-r1006nk-i7-14650hx-rtx-3050-6g-32-go-ddr5-512-go-ssd-windows-11-noir.html,https://www.tunisianet.com.tn/429209-home/pc-portable-gamer-hp-victus-16-r1006nk-i7-14650hx-rtx-3050-6g-32-go-ddr5-512-go-ssd-windows-11-noir.jpg,En stock,[AB1S1EA-32],hp,"true vision fhd 1080p - deux haut-parleurs, hp audio boost, hyperx - 3x usb type-a - 1x usb type-c - 1x port hdmi 2.1 - 1x port rj-45 - 1x prise combinée casque microphone - wifi 6 - bluetooth 5.3 - windows 11 - couleur noir - garantie 1 an",Intel,Unknown,Unknown,5.2,30,32,ddr5,512,nvme,gb,nvidia,rtx 3050,6,6,5,"clavier gris lunaire complet, rétroéclairé, avec clavier numérique",3x usb type-a - 1x usb type-c - 1x port hdmi 2.1 - 1x port rj-45 - 1x prise combinée casque microphone ,ips,16.1,fhd,144
Portable Gaming HP Victus Gaming 16-r0001nk / i5-13500H / RTX 4050 6G / 32 Go DDR5 / 512 Go SSD / Windows 11 / Bleu,"2 959,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/85606-portable-gaming-hp-victus-gaming-16-r0001nk-i5-13500h-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-bleu.html,https://www.tunisianet.com.tn/427312-home/portable-gaming-hp-victus-gaming-16-r0001nk-i5-13500h-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-bleu.jpg,En stock,[845H3EA-32],hp,"true vision fhd 1080p - doubles haut-parleurs, hp audio boost, système audio par b o - 1x port usb type-c - 3x port usb type-a - 1x port hdmi 2.1 - 1x prise combinée casque microphone - 1x port rj-45 - windows 11 - couleur bleu performance - garantie 1 an",Intel,i5-13500h,Unknown,4.7,18,32,ddr5,512,nvme,gb,nvidia,rtx 4050,6,6,5,"clavier avec clavier numérique, rétroéclairé, de grande taille, couleur opaque bleu performance",1x port usb type-c - 3x port usb type-a - 1x port hdmi 2.1 - 1x prise combinée casque microphone - 1x port rj-45 - windows 11 - couleur bleu performance - garantie 1 an,ips,16.1,fhd,144
Pc Portable Gamer ASUS V16 V3607VJ / Intel Core 5 210H / RTX 4050 6G / 16 Go DDR5 / 512 Go SSD / Noir,"2 969,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/84451-pc-portable-gamer-asus-v16-v3607vj-intel-core-5-210h-rtx-4050-6g-16-go-ddr5-512-go-ssd-noir.html,https://www.tunisianet.com.tn/431726-home/pc-portable-gamer-asus-v16-v3607vj-intel-core-5-210h-rtx-4050-6g-16-go-ddr5-512-go-ssd-noir.jpg,En stock,[V3607VU-RP209-16],asus,,Intel,Unknown,Unknown,4.8,12,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,6,5,"clavier chiclet rétroéclairé avec touche numérique, course des touches de 1,5 mm, clavier tactile de précision",1x usb 3.2 type-c - 2x usb 3.2 type-a - 1x hdmi 2.1 - 1x prise audio combinée 3.5 mm ,Unknown,16,Unknown,144
PC PORTABLE Gamer LENOVO LOQ I7-13650HX / 32 Go / 512 Go SSD / RTX 3050 6G / W11 GRIS +SOURIS LOQ M100,"2 969,000 DT",https://www.tunisianet.com.tn/pc-portable-gamer/82855-pc-portable-gamer-lenovo-loq-i7-13650hx-32-go-512-go-ssd-rtx-3050-6g-w11-gris-souris-loq-m100.html,https://www.tunisianet.com.tn/412874-home/pc-portable-gamer-lenovo-loq-i7-13650hx-32-go-512-go-ssd-rtx-3050-6g-w11-gris-souris-loq-m100.jpg,En stock,[83DV0104FG-2Y-32],lenovo,loq m100,Intel,Unknown,Unknown,4.9,24,32,ddr5,512,ssd,gb,nvidia,rtx 3050,6,6,5,"clavier rétroéclairé blanc, français arabe","2x haut-parleurs stéréo, 2w, optimisés avec nahimic audio - caméra fhd 1080p avec obturateur électronique ",ips,15.6,fhd,144
Pc Portable Gamer MSI Thin 15 B13UDX / i7-13620H / RTX 3050 6G / 24 Go / 512 Go SSD / Gris,"2 979,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83709-pc-portable-gamer-msi-thin-15-b13udx-i7-13620h-rtx-3050-6g-24-go-512-go-ssd-gris.html,https://www.tunisianet.com.tn/417563-home/pc-portable-gamer-msi-thin-15-b13udx-i7-13620h-rtx-3050-6g-24-go-512-go-ssd-gris.jpg,En stock,[B13UDX-2689XFR-2Y-24],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,24,ddr4,512,nvme,gb,nvidia,rtx 3050,6,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w compatibles hi-res audio, traitement audio dts - 1x entrée micro, 1x sortie casque - 3x usb 3.2 - 1x usb-c 3.2 - 1x hdmi - gigabit ethernet ",ips,15.6,fhd,144
Pc Portable Gamer ASUS V16 V3607VJ / Intel Core 7 240H / RTX 3050 6G / 24 Go DDR5 / 512 Go SSD / Noir,"2 985,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/84460-pc-portable-gamer-asus-v16-v3607vj-intel-core-7-240h-rtx-3050-6g-24-go-ddr5-512-go-ssd-noir.html,https://www.tunisianet.com.tn/431719-home/pc-portable-gamer-asus-v16-v3607vj-intel-core-7-240h-rtx-3050-6g-24-go-ddr5-512-go-ssd-noir.jpg,En stock,[V3607VJ-RP109-24],asus,,Intel,Unknown,Unknown,5.2,24,24,ddr5,512,ssd,gb,nvidia,rtx 3050,6,6,5,"clavier chiclet rétroéclairé avec touche numérique, course des touches de 1,5 mm, clavier tactile de précision",1x usb 3.2 type-c - 2x usb 3.2 type-a - 1x hdmi 2.1 - 1x prise audio combinée 3.5 mm ,Unknown,16,Unknown,144
Pc Portable Gamer ASUS V16 V3607VJ / Intel Core 7 240H / RTX 3050 6G / 16 Go DDR5 / 512 Go SSD / Windows 11 Pro / Noir,"2 995,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/85951-pc-portable-gamer-asus-v16-v3607vj-intel-core-7-240h-rtx-3050-6g-16-go-ddr5-512-go-ssd-windows-11-pro-noir.html,https://www.tunisianet.com.tn/431712-home/pc-portable-gamer-asus-v16-v3607vj-intel-core-7-240h-rtx-3050-6g-16-go-ddr5-512-go-ssd-windows-11-pro-noir.jpg,En stock,[V3607VJ-RP109-16-W11P],asus,,Intel,Unknown,Unknown,5.2,24,16,ddr5,512,ssd,gb,nvidia,rtx 3050,6,6,5,"clavier chiclet rétroéclairé avec touche numérique, course des touches de 1,5 mm, clavier tactile de précision",1x usb 3.2 type-c - 2x usb 3.2 type-a - 1x hdmi 2.1 - 1x prise audio combinée 3.5 mm ,Unknown,16,Unknown,144
Pc Portable Gamer MSI Thin 15 B13VE / i7-13620H / RTX 4050 6G / 16 Go / 512 Go SSD / Gris,"2 999,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83929-pc-portable-gamer-msi-thin-15-b13ve-i7-13620h-rtx-4050-6g-16-go-512-go-ssd-gris.html,https://www.tunisianet.com.tn/418472-home/pc-portable-gamer-msi-thin-15-b13ve-i7-13620h-rtx-4050-6g-16-go-512-go-ssd-gris.jpg,En stock,[B13VE-2604XFR],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,16,ddr4,512,nvme,gb,nvidia,rtx 4050,6,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w compatibles hi-res audio, traitement audio dts - 1x entrée micro, 1x sortie casque - 3x usb 3.2 - 1x usb-c 3.2 - 1x hdmi - gigabit ethernet ",ips,15.6,fhd,144
Pc Portable Gamer MSI Thin 15 B13UDX / i7-13620H / RTX 3050 6G / 32 Go / 512 Go SSD / Gris,"3 019,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83711-pc-portable-gamer-msi-thin-15-b13udx-i7-13620h-rtx-3050-6g-32-go-512-go-ssd-gris.html,https://www.tunisianet.com.tn/417575-home/pc-portable-gamer-msi-thin-15-b13udx-i7-13620h-rtx-3050-6g-32-go-512-go-ssd-gris.jpg,En stock,[B13UDX-2689XFR-2Y-32],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,32,ddr4,512,nvme,gb,nvidia,rtx 3050,6,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w compatibles hi-res audio, traitement audio dts - 1x entrée micro, 1x sortie casque - 3x usb 3.2 - 1x usb-c 3.2 - 1x hdmi - gigabit ethernet ",ips,15.6,fhd,144
Pc Portable Gamer ASUS V16 V3607VJ / Intel Core 5 210H / RTX 4050 6G / 24 Go DDR5 / 512 Go SSD / Noir,"3 019,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/84452-pc-portable-gamer-asus-v16-v3607vj-intel-core-5-210h-rtx-4050-6g-24-go-ddr5-512-go-ssd-noir.html,https://www.tunisianet.com.tn/431728-home/pc-portable-gamer-asus-v16-v3607vj-intel-core-5-210h-rtx-4050-6g-24-go-ddr5-512-go-ssd-noir.jpg,En stock,[V3607VU-RP209-24],asus,,Intel,Unknown,Unknown,4.8,12,24,ddr5,512,ssd,gb,nvidia,rtx 4050,6,6,5,"clavier chiclet rétroéclairé avec touche numérique, course des touches de 1,5 mm, clavier tactile de précision",1x usb 3.2 type-c - 2x usb 3.2 type-a - 1x hdmi 2.1 - 1x prise audio combinée 3.5 mm ,Unknown,16,Unknown,144
